Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:41:03.631Z",52.666,2015-01-19T00:41:03.0000000Z,"{  \"x\": -121.62998889999989,  \"y\": 36.857173300000113,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:41:06.668Z",52.286,2015-01-19T00:41:06.0000000Z,"{  \"x\": -121.63077619999984,  \"y\": 36.856725199999971,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:41:08.656Z",51.149,2015-01-19T00:41:08.0000000Z,"{  \"x\": -121.63127649999996,  \"y\": 36.856412400000067,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:41:11.65Z",49.504,2015-01-19T00:41:11.0000000Z,"{  \"x\": -121.63199559999993,  \"y\": 36.855898700000182,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:41:13.615Z",48.239,2015-01-19T00:41:13.0000000Z,"{  \"x\": -121.63244049999997,  \"y\": 36.85552830000006,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:41:16.64Z",47.31,2015-01-19T00:41:16.0000000Z,"{  \"x\": -121.63310019999994,  \"y\": 36.854942400000084,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:41:18.635Z",46.136,2015-01-19T00:41:18.0000000Z,"{  \"x\": -121.63351159999996,  \"y\": 36.854546100000164,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:41:21.609Z",44.813,2015-01-19T00:41:21.0000000Z,"{  \"x\": -121.63408929999997,  \"y\": 36.853926600000079,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:41:24.659Z",43.833,2015-01-19T00:41:24.0000000Z,"{  \"x\": -121.63463249999995,  \"y\": 36.853266700000177,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:41:26.636Z",43.417,2015-01-19T00:41:26.0000000Z,"{  \"x\": -121.63491779999993,  \"y\": 36.852821200000108,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:41:28.615Z",43.637,2015-01-19T00:41:28.0000000Z,"{  \"x\": -121.63521779999996,  \"y\": 36.852384900000061,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:41:30.628Z",44.495,2015-01-19T00:41:30.0000000Z,"{  \"x\": -121.63548499999996,  \"y\": 36.851920200000166,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:41:33.664Z",46.063,2015-01-19T00:41:33.0000000Z,"{  \"x\": -121.63583909999988,  \"y\": 36.85119010000011,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:41:35.718Z",48.912,2015-01-19T00:41:35.0000000Z,"{  \"x\": -121.63599349999987,  \"y\": 36.850674600000104,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:41:37.725Z",52.732,2015-01-19T00:41:37.0000000Z,"{  \"x\": -121.63608919999996,  \"y\": 36.850169400000084,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:41:40.672Z",55.709,2015-01-19T00:41:40.0000000Z,"{  \"x\": -121.63614649999994,  \"y\": 36.849427600000126,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:41:42.617Z",56.931,2015-01-19T00:41:42.0000000Z,"{  \"x\": -121.63615599999997,  \"y\": 36.848935500000096,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:41:45.613Z",57.136,2015-01-19T00:41:45.0000000Z,"{  \"x\": -121.63605949999999,  \"y\": 36.84817640000017,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:41:48.585Z",56.996,2015-01-19T00:41:48.0000000Z,"{  \"x\": -121.63579159999995,  \"y\": 36.847441500000116,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:41:51.672Z",56.265,2015-01-19T00:41:51.0000000Z,"{  \"x\": -121.63547379999994,  \"y\": 36.846697900000038,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:41:54.7Z",54.726,2015-01-19T00:41:54.0000000Z,"{  \"x\": -121.6351244,  \"y\": 36.846017300000085,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:41:56.688Z",53.197,2015-01-19T00:41:56.0000000Z,"{  \"x\": -121.63491109999984,  \"y\": 36.845579200000032,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:41:59.673Z",52.478,2015-01-19T00:41:59.0000000Z,"{  \"x\": -121.63460189999984,  \"y\": 36.844920000000059,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:42:02.73Z",52.41,2015-01-19T00:42:02.0000000Z,"{  \"x\": -121.6342292,  \"y\": 36.844258299999979,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:42:05.677Z",52.285,2015-01-19T00:42:05.0000000Z,"{  \"x\": -121.63391189999993,  \"y\": 36.843593800000065,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:42:07.598Z",51.657,2015-01-19T00:42:07.0000000Z,"{  \"x\": -121.63371289999998,  \"y\": 36.843145500000105,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:42:10.645Z",50.98,2015-01-19T00:42:10.0000000Z,"{  \"x\": -121.6333373,  \"y\": 36.842436900000109,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:42:12.628Z",50.754,2015-01-19T00:42:12.0000000Z,"{  \"x\": -121.63311119999997,  \"y\": 36.84196600000007,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:42:15.645Z",50.742,2015-01-19T00:42:15.0000000Z,"{  \"x\": -121.63277359999989,  \"y\": 36.841257300000052,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:42:17.633Z",50.627,2015-01-19T00:42:17.0000000Z,"{  \"x\": -121.63256209999997,  \"y\": 36.840796200000057,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:42:20.606Z",50.678,2015-01-19T00:42:20.0000000Z,"{  \"x\": -121.63223779999998,  \"y\": 36.840111100000058,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:42:23.565Z",51.215,2015-01-19T00:42:23.0000000Z,"{  \"x\": -121.63191619999992,  \"y\": 36.839426600000081,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:42:25.518Z",51.964,2015-01-19T00:42:25.0000000Z,"{  \"x\": -121.63170309999998,  \"y\": 36.838969500000076,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:42:28.481Z",52.685,2015-01-19T00:42:28.0000000Z,"{  \"x\": -121.6314124999999,  \"y\": 36.838255500000173,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:42:30.555Z",53.602,2015-01-19T00:42:30.0000000Z,"{  \"x\": -121.63119999999998,  \"y\": 36.83774800000009,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:42:33.621Z",54.938,2015-01-19T00:42:33.0000000Z,"{  \"x\": -121.63078359999992,  \"y\": 36.837025700000027,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:42:36.598Z",56.783,2015-01-19T00:42:36.0000000Z,"{  \"x\": -121.63046119999996,  \"y\": 36.83630480000005,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:42:39.557Z",58.754,2015-01-19T00:42:39.0000000Z,"{  \"x\": -121.63023869999995,  \"y\": 36.83557530000013,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:42:41.558Z",60.481,2015-01-19T00:42:41.0000000Z,"{  \"x\": -121.63020379999989,  \"y\": 36.835069800000042,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:42:44.612Z",62.365,2015-01-19T00:42:44.0000000Z,"{  \"x\": -121.63021909999992,  \"y\": 36.834297500000048,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:42:46.646Z",64.544,2015-01-19T00:42:46.0000000Z,"{  \"x\": -121.6302164,  \"y\": 36.833785600000169,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:42:48.71Z",66.278,2015-01-19T00:42:48.0000000Z,"{  \"x\": -121.63021889999999,  \"y\": 36.833264700000086,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:42:51.709Z",67.162,2015-01-19T00:42:51.0000000Z,"{  \"x\": -121.63023849999996,  \"y\": 36.832500000000039,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:42:54.707Z",67.643,2015-01-19T00:42:54.0000000Z,"{  \"x\": -121.63019019999996,  \"y\": 36.831732900000134,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:42:57.739Z",68.55,2015-01-19T00:42:57.0000000Z,"{  \"x\": -121.63001189999994,  \"y\": 36.830973200000187,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:42:59.813Z",70.319,2015-01-19T00:42:59.0000000Z,"{  \"x\": -121.62982379999988,  \"y\": 36.830475000000149,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:43:01.826Z",72.885,2015-01-19T00:43:01.0000000Z,"{  \"x\": -121.62954179999991,  \"y\": 36.830028600000162,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:43:04.767Z",75.618,2015-01-19T00:43:04.0000000Z,"{  \"x\": -121.62912629999994,  \"y\": 36.829386600000191,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:43:07.751Z",77.741,2015-01-19T00:43:07.0000000Z,"{  \"x\": -121.62871879999994,  \"y\": 36.828736000000163,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:43:09.75Z",79.327,2015-01-19T00:43:09.0000000Z,"{  \"x\": -121.62848819999999,  \"y\": 36.828283900000088,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:43:12.831Z",81.719,2015-01-19T00:43:12.0000000Z,"{  \"x\": -121.62823519999989,  \"y\": 36.827559100000144,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:43:14.847Z",86.107,2015-01-19T00:43:14.0000000Z,"{  \"x\": -121.62815339999997,  \"y\": 36.827076200000135,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:43:16.97Z",91.502,2015-01-19T00:43:16.0000000Z,"{  \"x\": -121.62818029999988,  \"y\": 36.826567899999986,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:43:20.059Z",95.466,2015-01-19T00:43:20.0000000Z,"{  \"x\": -121.62832829999996,  \"y\": 36.825846800000193,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:43:23.188Z",97.712,2015-01-19T00:43:23.0000000Z,"{  \"x\": -121.62861039999996,  \"y\": 36.825155199999983,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:43:25.178Z",99.908,2015-01-19T00:43:25.0000000Z,"{  \"x\": -121.62883219999992,  \"y\": 36.824730000000159,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:43:28.101Z",102.915,2015-01-19T00:43:28.0000000Z,"{  \"x\": -121.62922479999997,  \"y\": 36.824122000000159,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:43:31.161Z",106.735,2015-01-19T00:43:31.0000000Z,"{  \"x\": -121.62959669999992,  \"y\": 36.823482000000126,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:43:33.203Z",111.242,2015-01-19T00:43:33.0000000Z,"{  \"x\": -121.6298450999999,  \"y\": 36.8230643,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:43:36.079Z",115.827,2015-01-19T00:43:36.0000000Z,"{  \"x\": -121.63014019999997,  \"y\": 36.822447500000123,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:43:38.927Z",119.94,2015-01-19T00:43:38.0000000Z,"{  \"x\": -121.63038909999995,  \"y\": 36.82179710000014,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:43:40.953Z",123.52,2015-01-19T00:43:40.0000000Z,"{  \"x\": -121.6305526999999,  \"y\": 36.821323500000062,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:43:42.963Z",126.726,2015-01-19T00:43:42.0000000Z,"{  \"x\": -121.63068909999998,  \"y\": 36.820844000000193,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:43:45.991Z",129.337,2015-01-19T00:43:45.0000000Z,"{  \"x\": -121.63093409999993,  \"y\": 36.820126600000151,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:43:47.93Z",130.281,2015-01-19T00:43:47.0000000Z,"{  \"x\": -121.63116929999995,  \"y\": 36.819687400000021,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:43:50.965Z",128.812,2015-01-19T00:43:50.0000000Z,"{  \"x\": -121.63174669999995,  \"y\": 36.819098600000189,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:43:52.957Z",125.784,2015-01-19T00:43:52.0000000Z,"{  \"x\": -121.63224729999996,  \"y\": 36.818797300000085,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:43:55.863Z",122.496,2015-01-19T00:43:55.0000000Z,"{  \"x\": -121.63306699999993,  \"y\": 36.818385700000135,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:43:57.856Z",119.478,2015-01-19T00:43:57.0000000Z,"{  \"x\": -121.63363699999991,  \"y\": 36.818084800000122,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:44:00.804Z",117.133,2015-01-19T00:44:00.0000000Z,"{  \"x\": -121.63452069999994,  \"y\": 36.817661400000077,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:44:03.821Z",115.445,2015-01-19T00:44:03.0000000Z,"{  \"x\": -121.63540149999989,  \"y\": 36.817182400000092,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:44:06.709Z",112.662,2015-01-19T00:44:06.0000000Z,"{  \"x\": -121.63626149999999,  \"y\": 36.816743100000167,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:44:08.721Z",107.647,2015-01-19T00:44:08.0000000Z,"{  \"x\": -121.63688259999998,  \"y\": 36.816462700000045,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:44:11.723Z",102.092,2015-01-19T00:44:11.0000000Z,"{  \"x\": -121.63778549999989,  \"y\": 36.816024400000174,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:44:14.713Z",97.705,2015-01-19T00:44:14.0000000Z,"{  \"x\": -121.63866259999998,  \"y\": 36.815580800000077,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:44:16.721Z",94.45,2015-01-19T00:44:16.0000000Z,"{  \"x\": -121.63922899999994,  \"y\": 36.81526510000009,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:44:19.737Z",91.989,2015-01-19T00:44:19.0000000Z,"{  \"x\": -121.64001549999995,  \"y\": 36.814754400000083,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:44:21.74Z",89.852,2015-01-19T00:44:21.0000000Z,"{  \"x\": -121.64051419999998,  \"y\": 36.814408200000059,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:44:24.71Z",87.851,2015-01-19T00:44:24.0000000Z,"{  \"x\": -121.64119639999996,  \"y\": 36.813860700000021,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:44:26.716Z",86.265,2015-01-19T00:44:26.0000000Z,"{  \"x\": -121.64164189999997,  \"y\": 36.81348550000007,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:44:29.695Z",85.129,2015-01-19T00:44:29.0000000Z,"{  \"x\": -121.64226689999998,  \"y\": 36.812905000000171,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:44:31.688Z",83.831,2015-01-19T00:44:31.0000000Z,"{  \"x\": -121.64266549999991,  \"y\": 36.812504100000069,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:44:34.691Z",81.774,2015-01-19T00:44:34.0000000Z,"{  \"x\": -121.64322419999996,  \"y\": 36.811881400000061,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:44:37.664Z",78.977,2015-01-19T00:44:37.0000000Z,"{  \"x\": -121.64375919999998,  \"y\": 36.811264200000153,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:44:39.685Z",76,2015-01-19T00:44:39.0000000Z,"{  \"x\": -121.64412879999992,  \"y\": 36.810851600000092,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:44:41.681Z",73.508,2015-01-19T00:44:41.0000000Z,"{  \"x\": -121.64449749999994,  \"y\": 36.810451200000045,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:44:43.623Z",71.948,2015-01-19T00:44:43.0000000Z,"{  \"x\": -121.64487189999994,  \"y\": 36.810068000000115,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:44:46.626Z",71.006,2015-01-19T00:44:46.0000000Z,"{  \"x\": -121.64545559999999,  \"y\": 36.809459900000093,  \"spatialReference\": {    \"wkid\": 4326  }}"
Movement-GPSTrack,"Natalie","Jan 18, 2015 12:25 pm","TRKPT","2015-01-19T00:44:49.635Z",70.271,2015-01-19T00:44:49.0000000Z,"{  \"x\": -121.64609829999989,  \"y\": 36.80887800000005,  \"spatialReference\": {    \"wkid\": 4326  }}"
